smiles,BDE,Density,DetoD,DetoP,DetoQ,DetoT,DetoV,HOF_S,Td
Nc1nc([N+](=O)[O-])n2c(N[N+](=O)[O-])nnc2c1C=N[N+](=O)[O-],142.0688436,1.800735432,8051.441549,29.9961046,5624.987859,3682.683193,666.719734,403.9298216,155.9299064
O=[N+]([O-])Nc1nc([N+](=O)[O-])c([N+](=O)[O-])c2nn[nH]c12,142.0632421,1.91941441,8445.774198,33.67438939,5828.655653,3668.024504,623.9952,346.4668655,177.5510457
O=C1N(C=N[N+](=O)[O-])C=C(C=N[N+](=O)[O-])N(N[N+](=O)[O-])C(=O)N1N[N+](=O)[O-],142.0624098,1.786676662,8071.753982,29.57263354,5104.595333,3410.980857,659.9094813,6.461389574,119.3893455
NC1=CN([N+](=O)[O-])C([N+](=O)[O-])=C([N+](=O)[O-])C1=C1N=NN=N1,142.0555137,1.81364707,8032.153891,29.39258617,5535.873112,3453.229727,615.3390951,471.0283585,146.80484
NN=c1c2ncnc([N+](=O)[O-])c2nc([N+](=O)[O-])n1N[N+](=O)[O-],142.0492648,1.823653102,8088.1225,31.30516255,5398.566479,3545.279603,654.7797959,393.2167256,147.9731461
NC1=C(N[N+](=O)[O-])C(=C2N=NN=N2)C(N[N+](=O)[O-])=C(N[N+](=O)[O-])N1N[N+](=O)[O-],142.0414968,1.83022208,8396.048505,31.65166801,5701.054247,3946.234195,668.2704945,745.0165098,104.2893057
Nn1nc([N+](=O)[O-])c2c1c(=O)n(N[N+](=O)[O-])c(=O)n2C=N[N+](=O)[O-],142.0394094,1.849424826,8071.775805,30.97269315,5313.663275,3447.809882,655.0572015,25.21967286,143.2857401
Nc1c([N+](=O)[O-])nc2nnc([N+](=O)[O-])n2c1N[N+](=O)[O-],142.0367144,1.852228047,8511.015492,34.17454126,5548.195194,3725.647032,666.6601353,348.254486,149.4727582
NN=c1[nH]c([N+](=O)[O-])nc2c([N+](=O)[O-])nc(N[N+](=O)[O-])nc12,142.0336098,1.885578137,8043.029057,31.19935234,4806.925714,3296.830839,658.0572506,367.4450888,176.7281258
O=c1c([N+](=O)[O-])c(C=N[N+](=O)[O-])n(N[N+](=O)[O-])c(=NN[N+](=O)[O-])n1N[N+](=O)[O-],142.0253265,1.806812224,8544.396915,34.32550016,5990.847778,3843.208512,662.9992757,177.4624092,96.56068256
O=c1c2c(C=N[N+](=O)[O-])nn([N+](=O)[O-])c2nc2n([N+](=O)[O-])c(C=N[N+](=O)[O-])c([N+](=O)[O-])n12,142.0181001,1.872297739,8124.590979,29.36937064,5676.08607,3299.241061,594.8656021,324.1072591,124.198732
NN=c1n(C=N[N+](=O)[O-])c(C=N[N+](=O)[O-])c([N+](=O)[O-])n1[N+](=O)[O-],142.0141896,1.803925272,8360.611469,32.7914286,6029.657684,3964.142593,669.7836869,328.5394412,159.3694779
Nn1c([N+](=O)[O-])nc2c(c1=N[N+](=O)[O-])n(N[N+](=O)[O-])c(=O)n2N[N+](=O)[O-],141.998561,1.854772487,8596.685608,34.89652469,5668.117363,3888.11298,670.6174534,218.970212,108.2070833
Nc1nc2c(=NC=N[N+](=O)[O-])n([N+](=O)[O-])c([N+](=O)[O-])nc2n1[N+](=O)[O-],141.9929991,1.837625322,8274.828601,33.31616533,5342.323966,3503.737767,635.204426,329.317309,136.7396633
O=[N+]([O-])N=Cc1nc([N+](=O)[O-])c(C=N[N+](=O)[O-])c(=N[N+](=O)[O-])[nH]1,141.9819151,1.795955587,8123.233099,31.21414725,5739.613503,3575.609107,628.4960184,173.244724,133.5518952
O=c1[nH]c(C=N[N+](=O)[O-])c(C=N[N+](=O)[O-])c(=NN[N+](=O)[O-])n1N[N+](=O)[O-],141.9784009,1.768936445,8148.563323,30.25523209,5283.5051,3547.728483,662.2025947,126.86197,117.0150803
N=C1C(=NN[N+](=O)[O-])N=C2N1C([N+](=O)[O-])=CN2[N+](=O)[O-],141.9768949,1.814819834,8080.010378,29.59669829,5033.754096,3222.889772,640.3260487,314.8433424,160.49872
Nc1nc2c(nnn2N[N+](=O)[O-])c(=O)n1N[N+](=O)[O-],141.9745565,1.831365632,8220.680703,30.78771244,5283.424555,3560.929258,700.8104742,248.1468902,149.9270333
O=[N+]([O-])Nc1n[nH]c(N[N+](=O)[O-])n1,141.9675018,1.870554953,8460.990337,34.94073548,5327.704761,4050.846685,731.8168341,240.2147586,138.3569785
N=c1n(N[N+](=O)[O-])c([N+](=O)[O-])c([N+](=O)[O-])c(=O)n1C=N[N+](=O)[O-],141.9660354,1.839127112,8243.338814,32.16217427,5527.708011,3520.227927,644.4842306,88.54834127,111.9736612
O=c1c(C=N[N+](=O)[O-])c([N+](=O)[O-])n(N[N+](=O)[O-])c(=NN[N+](=O)[O-])n1N[N+](=O)[O-],141.9654806,1.854607485,8674.376359,35.40683996,6057.099051,4040.515652,677.9397772,224.6507844,110.5542204
O=[N+]([O-])N=Cc1c2nnn(N[N+](=O)[O-])nc-2c(C=N[N+](=O)[O-])c1[N+](=O)[O-],141.9603811,1.778259387,8193.042083,29.85423478,6074.079722,3708.631835,618.3197673,564.9027139,120.6688244
O=c1n(C=N[N+](=O)[O-])c(=NN[N+](=O)[O-])c2c(nc(C=N[N+](=O)[O-])n2N[N+](=O)[O-])n1N[N+](=O)[O-],141.9577917,1.768781241,8258.487664,30.78707808,5418.856504,3662.573835,662.6376892,269.6210595,93.46992417
O=c1n(C=N[N+](=O)[O-])c(=NN[N+](=O)[O-])c2c(nc(C=N[N+](=O)[O-])n2N[N+](=O)[O-])n1N[N+](=O)[O-],141.9577917,1.768781241,8258.487664,30.78707808,5418.856504,3662.573835,662.6376892,269.6210595,93.46992417
NN=c1n(N[N+](=O)[O-])cc([N+](=O)[O-])n1[N+](=O)[O-],141.9576596,1.840960027,8647.600659,34.14290682,6375.069088,4286.444731,703.6337681,219.7877515,126.0795404
NC1=C([N+](=O)[O-])N(N[N+](=O)[O-])C(C=N[N+](=O)[O-])=C(N[N+](=O)[O-])C1=C1N=NN=N1,141.9556383,1.781509205,8050.619243,29.12938138,5432.494808,3626.756326,652.0713941,673.59022,112.247389
O=[N+]([O-])N=CC(=C1N=C(N[N+](=O)[O-])NN1N[N+](=O)[O-])[N+](=O)[O-],141.9479892,1.828452578,8578.632166,34.19018539,5810.615829,3919.259286,679.7836613,278.1993491,122.3603686
NC=C1N=C([N+](=O)[O-])N(N[N+](=O)[O-])N1C=N[N+](=O)[O-],141.9450299,1.785673022,8168.171658,30.34762355,5394.590149,3708.88942,689.314495,269.1723481,162.8920046
Nn1c([N+](=O)[O-])nc2c(=N[N+](=O)[O-])n([N+](=O)[O-])cnc21,141.9306299,1.826237888,8095.483544,30.94723691,5259.523325,3626.183476,646.9920114,312.9017959,133.8784459
O=c1c([N+](=O)[O-])nn(C=N[N+](=O)[O-])c(=O)n1C=N[N+](=O)[O-],141.9291767,1.826420822,8013.169029,31.20910648,5559.173391,3315.448916,627.4645859,14.87759945,131.1275265
Nc1cc(=O)n(N[N+](=O)[O-])c(=NN[N+](=O)[O-])n1N[N+](=O)[O-],141.9157543,1.849720773,8270.764659,32.41234399,5305.839763,3848.481864,693.6424109,111.5260655,121.0849321
N=c1c2[nH]c(N[N+](=O)[O-])nc2n(N[N+](=O)[O-])c(=O)n1N[N+](=O)[O-],141.9144068,1.848631885,8018.710271,30.60468085,4891.319362,3317.783552,664.602641,121.8295477,112.7432345
N=c1c2[nH]c(N[N+](=O)[O-])nc2n(N[N+](=O)[O-])c(=O)n1N[N+](=O)[O-],141.9144068,1.848631885,8018.709968,30.60468085,4891.319362,3317.783552,664.602651,121.8296152,112.7432345
NC1=NN(N[N+](=O)[O-])C(=C(N)[N+](=O)[O-])N(N[N+](=O)[O-])C1=O,141.9088449,1.804193418,8219.840818,31.02053788,4958.743038,3389.053049,707.2219112,58.5342203,123.3059029
O=c1n(N[N+](=O)[O-])c(=NC=N[N+](=O)[O-])c2c(ncn2C=N[N+](=O)[O-])n1N[N+](=O)[O-],141.9074842,1.7402944,8031.426455,28.98534586,5321.785582,3542.894407,651.6325622,252.335843,96.22185775
O=c1n(N[N+](=O)[O-])c(=NC=N[N+](=O)[O-])c2c(ncn2C=N[N+](=O)[O-])n1N[N+](=O)[O-],141.9074842,1.7402944,8031.426455,28.98534586,5321.785582,3542.894407,651.6325622,252.335843,96.22185775
O=[N+]([O-])NN=C1N=NC([N+](=O)[O-])=N1,141.907035,1.848619231,8603.855397,34.4872176,6049.43036,4053.501266,692.1060323,364.0722574,177.6251902
Nc1c([N+](=O)[O-])nn2c(C=N[N+](=O)[O-])c(N[N+](=O)[O-])nnc12,141.9053176,1.815825354,8075.982505,29.81200721,5600.105881,3670.603804,665.7772276,418.2812282,154.9972562
Nn1c(=NN[N+](=O)[O-])nc([N+](=O)[O-])n(C=N[N+](=O)[O-])c1=O,141.9042078,1.83392117,8406.058931,33.59894149,5389.199171,3926.665539,702.5961023,168.8347918,145.8788009
NN=c1c2[nH]c([N+](=O)[O-])nc2n(N[N+](=O)[O-])c(=O)n1[N+](=O)[O-],141.9040097,1.865067742,8135.526158,32.37206554,5042.351111,3482.621775,661.2857161,132.213386,131.7347175
NN=c1c2[nH]c([N+](=O)[O-])nc2n(N[N+](=O)[O-])c(=O)n1[N+](=O)[O-],141.9040097,1.865067742,8135.526158,32.37206554,5042.351111,3482.621775,661.2857161,132.213386,131.7347175
Nn1c([N+](=O)[O-])nc2c(C=N[N+](=O)[O-])nc([N+](=O)[O-])nc2c1=NN[N+](=O)[O-],141.8925293,1.786154795,8137.230479,30.67073613,5613.187863,3561.115325,641.4614354,391.5851242,137.256768
Nc1nn(N[N+](=O)[O-])c(=O)n2nc([N+](=O)[O-])c(C=N[N+](=O)[O-])c12,141.8913139,1.855471177,8215.010644,31.01090481,5570.633021,3542.558897,656.7721489,240.2549367,141.8337252
Nn1c(=O)n([N+](=O)[O-])c2nc([N+](=O)[O-])n([N+](=O)[O-])c(=N[N+](=O)[O-])c21,141.8888566,1.910261586,8768.093733,36.71540168,5858.995092,3869.450955,637.955198,164.0780451,120.9463741
Nn1c([N+](=O)[O-])nc2c(nc(N[N+](=O)[O-])n2[N+](=O)[O-])c1=NN[N+](=O)[O-],141.8879583,1.826447177,8437.287447,33.6068113,5718.685999,3862.7497,669.6059063,389.2568891,118.4378357
NN=c1[nH]c(C=N[N+](=O)[O-])nc2c1n(N[N+](=O)[O-])c(=O)n2N[N+](=O)[O-],141.8842592,1.804725914,8066.138177,30.75587167,4864.650734,3312.085878,683.9127346,212.6499641,123.6563404
O=c1n(N[N+](=O)[O-])c(=NN[N+](=O)[O-])c2c(nc(C=N[N+](=O)[O-])n2C=N[N+](=O)[O-])n1N[N+](=O)[O-],141.8735319,1.755889342,8256.642099,30.82737869,5398.374975,3650.86546,654.0570304,301.7844882,93.29580791
O=c1n(N[N+](=O)[O-])c(=NN[N+](=O)[O-])c2c(nc(C=N[N+](=O)[O-])n2C=N[N+](=O)[O-])n1N[N+](=O)[O-],141.8735319,1.755889342,8256.642099,30.82737869,5398.374975,3650.86546,654.0570304,301.7844882,93.29580791
Nc1nc2n(N[N+](=O)[O-])nc(N[N+](=O)[O-])c(=O)n2n1,141.8718673,1.821080427,8239.745281,31.45081295,5014.979437,3530.030668,698.9652875,221.7711304,155.7014753
O=[N+]([O-])N=Cc1c([N+](=O)[O-])nc(N[N+](=O)[O-])c2nn[nH]c12,141.8707575,1.860620757,8064.072562,30.21332853,5688.586207,3490.345838,636.7628243,406.036976,153.7698873
Nn1nc2c([N+](=O)[O-])nn(C=N[N+](=O)[O-])c(=N[N+](=O)[O-])c2n1,141.8686834,1.828188083,8480.19343,33.36421809,5703.23552,3929.478821,669.3186745,450.9865207,155.2738027
O=[N+]([O-])N=Cn1c([N+](=O)[O-])c([N+](=O)[O-])n(C=N[N+](=O)[O-])c1=N[N+](=O)[O-],141.8675076,1.827302012,8706.829695,35.70315083,6228.129978,3978.677577,641.1620127,304.7573283,115.0738934
O=c1c2c(nc(C=N[N+](=O)[O-])n1C=N[N+](=O)[O-])nc([N+](=O)[O-])n2[N+](=O)[O-],141.8654731,1.814149162,8082.964071,31.33970959,5598.354383,3370.22805,605.0588579,224.9236914,132.0713925
O=c1c(C=N[N+](=O)[O-])c([N+](=O)[O-])n2nc(C=N[N+](=O)[O-])nc2n1[N+](=O)[O-],141.8647597,1.843151,8106.400234,31.29694315,5790.289888,3422.189222,604.7752833,281.9495506,141.1737187
O=c1c2c(c([N+](=O)[O-])nn2N[N+](=O)[O-])n(N[N+](=O)[O-])c(=O)n1C=N[N+](=O)[O-],141.8646012,1.871677862,8371.190204,32.89076561,5604.602311,3555.274922,643.4033998,72.88513733,108.8402079
O=c1[nH]c2c([N+](=O)[O-])nn(N[N+](=O)[O-])c2c(=O)n1N[N+](=O)[O-],141.8577315,1.926204969,8225.852166,33.0783912,5271.013675,3366.406813,646.0530045,-81.13079434,132.2088628
O=c1[nH]c2[nH]c(C=N[N+](=O)[O-])nc2c(=N[N+](=O)[O-])n1[N+](=O)[O-],141.8521828,1.893428445,8145.019498,32.07384988,5092.543617,3177.442059,638.5663906,109.4083432,143.7314711
N=c1c2nc(C=N[N+](=O)[O-])n([N+](=O)[O-])c2nc(C=N[N+](=O)[O-])n1[N+](=O)[O-],141.8504654,1.777145119,8111.567756,30.02299668,5638.956136,3539.371549,628.3774958,478.5627271,117.4264694
N=c1n([N+](=O)[O-])c(C=N[N+](=O)[O-])c([N+](=O)[O-])c(=O)n1[N+](=O)[O-],141.8470173,1.86796854,8528.801904,34.8560689,5891.940076,3636.009412,631.2976475,152.975323,108.4468919
NN1c2nonc2N([N+](=O)[O-])c2nonc21,141.8344669,1.881276884,8716.006298,33.48623006,6559.809388,4134.679101,647.7603309,697.3648375,189.6134896
NN=C1C(N[N+](=O)[O-])=NC(=O)N1N[N+](=O)[O-],141.8344669,1.867864275,8146.989031,30.45232704,4996.390322,3398.876543,703.9182678,104.2466419,137.3797298
Nc1c([N+](=O)[O-])n([N+](=O)[O-])c(=NN[N+](=O)[O-])[nH]c1=O,141.8293542,1.939698054,8490.105652,35.90993511,5042.564469,3550.143791,685.0091006,10.24040784,165.1749764
Nc1nc([N+](=O)[O-])n(C=N[N+](=O)[O-])c(=NN[N+](=O)[O-])c1[N+](=O)[O-],141.8164602,1.812495601,8297.673116,32.55606402,5443.793808,3652.6305,675.2393579,259.793907,120.841603
O=[N+]([O-])NN=c1[nH]c(N[N+](=O)[O-])nc2c1nc([N+](=O)[O-])n2N[N+](=O)[O-],141.809749,1.860642051,8471.402368,34.25424551,5469.48016,3652.737624,675.8162096,349.5681403,111.9191626
O=c1nc(C=N[N+](=O)[O-])n([N+](=O)[O-])c2nc([N+](=O)[O-])n([N+](=O)[O-])c12,141.8049138,1.875426156,8478.74462,35.18169675,6062.289355,3610.661494,608.886942,234.7082349,127.5560228
O=[N+]([O-])N=Cc1nc([N+](=O)[O-])c2c([N+](=O)[O-])n(C=N[N+](=O)[O-])nc2n1,141.8021527,1.79740098,8030.321056,30.61764089,5908.293203,3511.307096,605.5287232,398.4452102,175.3709607
O=c1[nH]c(C=N[N+](=O)[O-])c([N+](=O)[O-])c(=NC=N[N+](=O)[O-])n1N[N+](=O)[O-],141.796538,1.799534289,8074.466105,30.42224098,5465.853366,3518.392386,639.4074274,127.850452,126.2626308
Nc1nc2c(=NC=N[N+](=O)[O-])n(N[N+](=O)[O-])c(=O)n(N[N+](=O)[O-])c2n1N[N+](=O)[O-],141.7933806,1.796094089,8097.714953,31.09984992,5343.58425,3654.578861,672.1633443,235.3000344,103.222059
Nn1nnc2c([N+](=O)[O-])c(C=N[N+](=O)[O-])c(N[N+](=O)[O-])nc21,141.7932353,1.789524786,8032.327567,29.19380813,5769.040206,3754.329809,661.2675766,448.9013122,153.1213281
NN1C([N+](=O)[O-])=NC(=C[N+](=O)[O-])N1C=N[N+](=O)[O-],141.7928786,1.770085962,8247.941361,30.12823222,5486.509739,3668.667142,675.2656569,252.0484853,184.075357
N=c1c2nc([N+](=O)[O-])n(C=N[N+](=O)[O-])c2n(N[N+](=O)[O-])c(=O)n1N[N+](=O)[O-],141.7912272,1.809543213,8212.922297,30.87931776,5340.097912,3509.931381,648.0750141,229.341558,96.60679507
NN=c1c2c(nc([N+](=O)[O-])n2C=N[N+](=O)[O-])n([N+](=O)[O-])c(=O)n1[N+](=O)[O-],141.7908309,1.868499301,8386.200236,33.36896556,5538.964063,3552.383511,636.1888909,235.4323182,141.1576337
NN=c1c2c(nc([N+](=O)[O-])n2C=N[N+](=O)[O-])n([N+](=O)[O-])c(=O)n1[N+](=O)[O-],141.7908309,1.868499301,8386.200236,33.36896556,5538.964063,3552.383511,636.1888909,235.4323182,141.1576337
Nc1nn(N[N+](=O)[O-])c2nc(N[N+](=O)[O-])nn2c1=O,141.7892323,1.830956923,8193.831048,31.3533722,4793.112412,3440.009928,705.1442217,223.9918639,161.0503871
NC1=NC([N+](=O)[O-])=NC(=C(N[N+](=O)[O-])[N+](=O)[O-])N1N,141.7876602,1.847430199,8266.610395,31.28424061,5210.939415,3571.148488,692.3631942,116.0326277,201.6306611
O=c1[nH]n(N[N+](=O)[O-])c(=O)c2c([N+](=O)[O-])nn(N[N+](=O)[O-])c12,141.7871186,1.884256315,8129.862161,31.78343752,5232.54551,3431.130399,640.1751366,-19.97320235,129.3716387
O=[N+]([O-])N=Cc1cn(N[N+](=O)[O-])c(=NN[N+](=O)[O-])[nH]1,141.7827721,1.773135656,8122.993348,30.3698449,5443.774398,3775.215887,702.6732826,207.3784653,126.8846646
Nn1c(=O)[nH]c(=NN[N+](=O)[O-])c2nc(N[N+](=O)[O-])n([N+](=O)[O-])c21,141.7801299,1.834964904,8006.215652,31.3479017,4872.412348,3492.431027,676.0686388,172.0022761,135.7662182
O=c1n(C=N[N+](=O)[O-])c([N+](=O)[O-])c(C=N[N+](=O)[O-])c2nnc([N+](=O)[O-])n12,141.7776066,1.840802292,8140.050505,31.88464862,5810.927003,3554.860875,605.331504,265.9591148,133.9239336
Nn1c(=O)n(N[N+](=O)[O-])c2nc(C=N[N+](=O)[O-])n(N[N+](=O)[O-])c(=NN[N+](=O)[O-])c21,141.7754004,1.766970488,8213.95859,30.74197373,5353.612878,3629.46991,678.3278297,227.588916,107.5641761
O=[N+]([O-])N=CC(=C1N=C([N+](=O)[O-])N(C=N[N+](=O)[O-])N1N[N+](=O)[O-])[N+](=O)[O-],141.7695083,1.776241532,8542.229156,33.35901702,6044.418568,3879.305884,645.4257032,325.1804189,116.2341075
O=c1n([N+](=O)[O-])c([N+](=O)[O-])c(C=N[N+](=O)[O-])c2nnc([N+](=O)[O-])n12,141.7664962,1.863299035,8393.18847,34.56466578,6021.139533,3589.664121,602.0184017,241.2505764,134.0312
O=[N+]([O-])NN=c1[nH]ccn1[N+](=O)[O-],141.7534437,1.807970562,8218.018288,30.50082146,5488.067289,3810.798091,708.1133993,123.1683892,145.9791989
NN=c1[nH]c(=O)n([N+](=O)[O-])c2c1nc(C=N[N+](=O)[O-])n2[N+](=O)[O-],141.7488991,1.846053353,8059.734317,31.00168784,5096.620819,3313.385396,646.6962067,201.0525452,146.6018795
N=c1c2nc([N+](=O)[O-])nc([N+](=O)[O-])c2nc(N)n1N[N+](=O)[O-],141.7393475,1.846987941,8060.45751,30.0238118,5096.954001,3363.248051,647.600613,308.0273848,173.608605
O=[N+]([O-])N=Cc1nn(C=N[N+](=O)[O-])c2c([N+](=O)[O-])nn([N+](=O)[O-])c12,141.738753,1.813221913,8152.122909,31.16546183,6134.032936,3743.568045,611.9701767,452.1605984,136.1613937
O=[N+]([O-])NC=C1N=C(N[N+](=O)[O-])N(N[N+](=O)[O-])N1,141.7368638,1.854305247,8628.967997,33.98588228,5779.156104,3972.898416,716.8334991,279.4436878,131.515672
NN=c1c2c(nc(N)n2[N+](=O)[O-])n([N+](=O)[O-])c(=O)n1[N+](=O)[O-],141.7364015,1.866906477,8208.150622,32.67360307,5018.919698,3451.552582,651.5124622,130.632328,140.1826157
NN=c1c2c(nc(N)n2[N+](=O)[O-])n([N+](=O)[O-])c(=O)n1[N+](=O)[O-],141.7364015,1.866906477,8208.150622,32.67360307,5018.919698,3451.552582,651.5124622,130.632328,140.1826157
NC1=NC(=C(N[N+](=O)[O-])[N+](=O)[O-])N(N[N+](=O)[O-])N1N[N+](=O)[O-],141.734367,1.848923096,8769.637716,35.7820809,5819.521573,3983.730375,700.9891699,245.2709164,135.373163
O=c1n([N+](=O)[O-])c(=NN[N+](=O)[O-])c2nc([N+](=O)[O-])[nH]c2n1N[N+](=O)[O-],141.7340763,1.897037225,8696.181247,35.04691233,5570.534442,3630.833315,666.3381243,196.1790795,112.4683527
O=c1[nH]c(=N[N+](=O)[O-])c2c(nc(C=N[N+](=O)[O-])n2[N+](=O)[O-])n1C=N[N+](=O)[O-],141.7337857,1.808202881,8140.246307,30.07661374,5600.67978,3407.899614,627.7328074,221.3118849,114.2909509
O=c1[nH]c(=N[N+](=O)[O-])c2c(nc(C=N[N+](=O)[O-])n2[N+](=O)[O-])n1C=N[N+](=O)[O-],141.7337857,1.808202881,8140.246307,30.07661374,5600.67978,3407.899614,627.7328074,221.3118849,114.2909509
O=[N+]([O-])N=Cc1nc2nnn(N[N+](=O)[O-])c2c(C=N[N+](=O)[O-])c1[N+](=O)[O-],141.7294525,1.77330684,8091.280784,28.69800981,5954.241765,3746.689166,620.3267811,475.4179653,122.5279509
N=c1c2c(nc(N)n1[N+](=O)[O-])n([N+](=O)[O-])c(=O)n2N[N+](=O)[O-],141.7258591,1.862703199,8156.117744,32.3079321,4885.724654,3416.325827,653.3896267,120.4597116,121.3976064
NC(N[N+](=O)[O-])=C1N=C(N[N+](=O)[O-])N(N[N+](=O)[O-])N1N[N+](=O)[O-],141.7221203,1.867741283,8890.32841,36.42541734,5809.807022,4183.115075,711.1281209,335.7300678,137.0638878
Nn1c([N+](=O)[O-])nc2c(c1=NN[N+](=O)[O-])n(C=N[N+](=O)[O-])c(=O)n2[N+](=O)[O-],141.7176682,1.811492829,8234.757799,31.70916626,5510.990981,3577.41657,659.0906662,233.1936902,117.3309444
NC1=C([N+](=O)[O-])N(N)C2=NC(=N[N+](=O)[O-])C(=NN[N+](=O)[O-])N21,141.7137446,1.839050577,8145.568409,30.03409457,4970.663162,3400.539954,676.2061793,374.5897638,182.8722295
NC(=C1N(N)N=C([N+](=O)[O-])C(=O)N1N[N+](=O)[O-])[N+](=O)[O-],141.709702,1.825354891,8346.420712,31.87232976,5050.883017,3397.733183,700.9290837,40.84899554,137.2105232
Nc1nc2c(N[N+](=O)[O-])nc([N+](=O)[O-])n([N+](=O)[O-])c-2n1,141.6899251,1.873210274,8277.75168,33.25505532,5279.806931,3606.171169,654.1173304,255.2740421,130.8651394
O=[N+]([O-])N=Cc1c([N+](=O)[O-])nn2c(C=N[N+](=O)[O-])nn([N+](=O)[O-])c12,141.6891721,1.783950609,8122.034951,30.48830991,6100.855947,3601.314408,611.371884,390.3779925,125.9388951
NC(=C1N=C(N[N+](=O)[O-])N=C(N[N+](=O)[O-])N1N[N+](=O)[O-])[N+](=O)[O-],141.6740322,1.851251341,8581.42461,34.5963582,5404.725151,3684.857805,691.2243805,270.6724084,131.9202222
O=[N+]([O-])N=Cn1nc([N+](=O)[O-])c2c1cnn2N[N+](=O)[O-],141.6698047,1.791834123,8036.587309,29.76245552,5959.167358,3838.318281,655.2943469,375.7067144,126.0281214
Nn1nc(N[N+](=O)[O-])c2nn(N[N+](=O)[O-])nc2c1=NN[N+](=O)[O-],141.6689064,1.832572523,8516.838009,33.65403872,5687.774648,4065.150535,711.1831438,502.7140056,130.482543
O=c1c2c(nc([N+](=O)[O-])n1[N+](=O)[O-])n(C=N[N+](=O)[O-])c(=O)n2C=N[N+](=O)[O-],141.6640843,1.859404827,8162.832886,31.578807,5523.897661,3314.503729,608.222025,76.59310117,119.1918422
O=[N+]([O-])N=Cc1nc([N+](=O)[O-])n(N[N+](=O)[O-])c(=NN[N+](=O)[O-])c1C=N[N+](=O)[O-],141.660623,1.789530209,8473.478894,32.83943874,5966.423086,4015.814848,657.4039083,360.431347,113.0452663
O=c1[nH]c2c(=O)n([N+](=O)[O-])c(=O)n([N+](=O)[O-])c2[nH]1,141.6491823,1.977832905,8091.622982,32.77370745,4287.633071,2685.646313,610.7114158,-323.2938316,180.4963602
Nc1nc([N+](=O)[O-])nc2c(=N[N+](=O)[O-])n([N+](=O)[O-])c(N)nc12,141.6432373,1.8628481,8032.971347,30.88981881,4707.239007,3059.745581,651.0044225,193.8944663,159.6490599
O=C1C(=N[N+](=O)[O-])C(=NN[N+](=O)[O-])N(N[N+](=O)[O-])C(=O)N1C=N[N+](=O)[O-],141.638085,1.807668758,8359.151445,31.5732086,5199.141713,3251.459526,651.1507972,-87.03265001,111.2571533
N=c1n(N)cc(N[N+](=O)[O-])n1[N+](=O)[O-],141.6340425,1.805427424,8162.153339,30.0942735,5465.348397,4053.669326,715.9134675,222.5871168,143.9340053
O=[N+]([O-])N=Cc1nc([N+](=O)[O-])nc2nn(C=N[N+](=O)[O-])c([N+](=O)[O-])c12,141.6328271,1.792171863,8077.245819,31.29968864,6022.636407,3603.965326,610.6550837,396.376208,176.8060353
O=[N+]([O-])N=Cn1nc([N+](=O)[O-])c2c([N+](=O)[O-])nn([N+](=O)[O-])c21,141.6198274,1.866687246,8713.282657,36.11441728,6480.534364,4028.263726,619.3217303,405.6535624,138.7644465
Nn1c(=NN[N+](=O)[O-])nc([N+](=O)[O-])n(N[N+](=O)[O-])c1=O,141.6194047,1.884304688,8817.623322,36.68777974,5773.641787,4205.922453,718.5521004,156.8719888,130.3574241
NC1=C(N[N+](=O)[O-])N(N[N+](=O)[O-])C(C=N[N+](=O)[O-])=C(N[N+](=O)[O-])C1=C1N=NN=N1,141.6151771,1.772548371,8047.800126,28.61156293,5525.623483,3755.040505,661.4858495,815.2598084,100.1603102
Nn1nc([N+](=O)[O-])c2c(=O)n(N[N+](=O)[O-])n(N[N+](=O)[O-])c(=O)c21,141.6124292,1.871758772,8413.088689,33.25768996,5473.972922,3797.221215,662.5804285,23.25867883,146.3981252
O=[N+]([O-])n1cnnn1,141.6091925,1.770861261,8668.879672,32.43201938,6713.349173,4765.761843,695.4143918,430.334989,124.2339081
NC1=NC(N[N+](=O)[O-])=NC(=C[N+](=O)[O-])N1N[N+](=O)[O-],141.6057313,1.802991516,8113.762491,29.57808529,5256.888894,3571.265276,683.4759317,200.9204303,154.4623393
Nc1c(C=N[N+](=O)[O-])n([N+](=O)[O-])c(=N[N+](=O)[O-])[nH]c1=O,141.6053746,1.861224691,8075.003195,31.37511778,5160.463093,3453.045796,654.6641457,41.74982855,142.5358532
O=[N+]([O-])N=CN=c1c([N+](=O)[O-])c([N+](=O)[O-])nc(C=N[N+](=O)[O-])n1[N+](=O)[O-],141.6015434,1.81560164,8428.305434,34.46881946,6270.923091,3804.664498,614.4057871,322.0843773,124.2026789
O=[N+]([O-])NN=c1[nH]c(N[N+](=O)[O-])c([N+](=O)[O-])n1N[N+](=O)[O-],141.5891911,1.871502159,8899.497133,37.70601948,6116.81598,4065.468954,700.2061177,198.3051075,103.3990785
NN=c1c2nc([N+](=O)[O-])n(C=N[N+](=O)[O-])c2n(N[N+](=O)[O-])c(=O)n1N[N+](=O)[O-],141.5887287,1.800957447,8190.043532,30.84232537,5376.278889,3647.131203,663.3478062,304.7835622,109.4604852
O=c1c2[nH]c(=O)n([N+](=O)[O-])c2n([N+](=O)[O-])c(=O)n1C=N[N+](=O)[O-],141.5842766,1.897235271,8132.191774,32.57888563,4924.046403,3052.738013,608.9875022,-172.8811274,128.3362312
